model: model_weights_8009.pth, episode: 9, episode_steps: 122
model: model_weights_8009.pth, episode: 10, episode_steps: 121
model: model_weights_8009.pth, episode: 11, episode_steps: 121
model: model_weights_8009.pth, episode: 12, episode_steps: 122
model: model_weights_8009.pth, episode: 13, episode_steps: 127
model: model_weights_8009.pth, episode: 14, episode_steps: 120
model: model_weights_8009.pth, episode: 15, episode_steps: 120
model: model_weights_8009.pth, episode: 16, episode_steps: 118
model: model_weights_8009.pth, episode: 17, episode_steps: 120
model: model_weights_8009.pth, episode: 18, episode_steps: 119
model: model_weights_8009.pth, episode: 19, episode_steps: 119
model: model_weights_8009.pth, average_steps: 122.3, std: 5.25452186216786
model: model_weights_8459.pth, episode: 0, episode_steps: 363
model: model_weights_8459.pth, episode: 1, episode_steps: 317
model: model_weights_8459.pth, episode: 2, episode_steps: 97
model: model_weights_8459.pth, episode: 3, episode_steps: 175
model: model_weights_8459.pth, episode: 4, episode_steps: 148
model: model_weights_8459.pth, episode: 5, episode_steps: 324
model: model_weights_8459.pth, episode: 6, episode_steps: 351
model: model_weights_8459.pth, episode: 7, episode_steps: 105
model: model_weights_8459.pth, episode: 8, episode_steps: 80
model: model_weights_8459.pth, episode: 9, episode_steps: 164
model: model_weights_8459.pth, episode: 10, episode_steps: 80
model: model_weights_8459.pth, episode: 11, episode_steps: 142
model: model_weights_8459.pth, episode: 12, episode_steps: 133
model: model_weights_8459.pth, episode: 13, episode_steps: 283
model: model_weights_8459.pth, episode: 14, episode_steps: 78
model: model_weights_8459.pth, episode: 15, episode_steps: 141
model: model_weights_8459.pth, episode: 16, episode_steps: 73
model: model_weights_8459.pth, episode: 17, episode_steps: 73
model: model_weights_8459.pth, episode: 18, episode_steps: 253
model: model_weights_8459.pth, episode: 19, episode_steps: 93
model: model_weights_8459.pth, average_steps: 173.65, std: 99.30522393107019
model: model_weights_4759.pth, episode: 0, episode_steps: 122
model: model_weights_4759.pth, episode: 1, episode_steps: 130
model: model_weights_4759.pth, episode: 2, episode_steps: 117
model: model_weights_4759.pth, episode: 3, episode_steps: 116
model: model_weights_4759.pth, episode: 4, episode_steps: 114
model: model_weights_4759.pth, episode: 5, episode_steps: 96
model: model_weights_4759.pth, episode: 6, episode_steps: 114
model: model_weights_4759.pth, episode: 7, episode_steps: 350
model: model_weights_4759.pth, episode: 8, episode_steps: 115
model: model_weights_4759.pth, episode: 9, episode_steps: 126
model: model_weights_4759.pth, episode: 10, episode_steps: 120
model: model_weights_4759.pth, episode: 11, episode_steps: 95
model: model_weights_4759.pth, episode: 12, episode_steps: 125
model: model_weights_4759.pth, episode: 13, episode_steps: 113
model: model_weights_4759.pth, episode: 14, episode_steps: 141
model: model_weights_4759.pth, episode: 15, episode_steps: 121
model: model_weights_4759.pth, episode: 16, episode_steps: 116
model: model_weights_4759.pth, episode: 17, episode_steps: 114
model: model_weights_4759.pth, episode: 18, episode_steps: 96
model: model_weights_4759.pth, episode: 19, episode_steps: 98
model: model_weights_4759.pth, average_steps: 126.95, std: 52.45233550567601
model: model_weights_3959.pth, episode: 0, episode_steps: 122
model: model_weights_3959.pth, episode: 1, episode_steps: 124
model: model_weights_3959.pth, episode: 2, episode_steps: 120
model: model_weights_3959.pth, episode: 3, episode_steps: 121
model: model_weights_3959.pth, episode: 4, episode_steps: 125
model: model_weights_3959.pth, episode: 5, episode_steps: 135
